loss,amplitude_loss,delta_loss,gate_loss,sign_probability_loss,val_loss,val_amplitude_loss,val_delta_loss,val_gate_loss,val_sign_probability_loss,lr
0.12721234560012817,0.00033322733361274004,0.0014350664569064975,0.4362657070159912,0.06462503224611282,0.12214148789644241,0.0002384292456554249,0.0013935680035501719,0.41789793968200684,0.06306493282318115,1e-05
0.1272079050540924,0.0003330544859636575,0.0014349870616570115,0.4362506866455078,0.06462302803993225,0.12213587760925293,0.00023831285943742841,0.001393503975123167,0.41787785291671753,0.06306305527687073,1e-05
0.12720374763011932,0.00033286522375419736,0.0014349175617098808,0.43623626232147217,0.06462129205465317,0.12213101238012314,0.00023817372857593,0.0013934164308011532,0.4178606867790222,0.06306128948926926,1e-05
0.12719964981079102,0.0003326563455630094,0.001434855628758669,0.4362218677997589,0.06461993604898453,0.12212561070919037,0.00023802556097507477,0.0013933402951806784,0.41784119606018066,0.06305975466966629,1e-05
0.12719525396823883,0.0003324903082102537,0.0014347628457471728,0.43620678782463074,0.06461814045906067,0.12212063372135162,0.0002379321085754782,0.001393242389895022,0.4178234934806824,0.063058041036129,1e-05
0.12719108164310455,0.0003323123382870108,0.0014346789103001356,0.43619227409362793,0.06461654603481293,0.1221153736114502,0.0002378207427682355,0.001393148093484342,0.41780465841293335,0.0630563348531723,1e-05
0.12718665599822998,0.0003321652766317129,0.001434578443877399,0.4361770451068878,0.06461469829082489,0.12211038917303085,0.0002377410710323602,0.0013930537970736623,0.41778695583343506,0.06305458396673203,1e-05
0.1271824985742569,0.0003319835232105106,0.0014344966039061546,0.4361625015735626,0.06461313366889954,0.12210500985383987,0.00023760505428072065,0.0013929767301306129,0.417767733335495,0.06305281817913055,1e-05
0.12717817723751068,0.0003317722294013947,0.001434429083019495,0.4361475706100464,0.0646115317940712,0.12209979444742203,0.00023745604266878217,0.0013928870903328061,0.4177490770816803,0.06305114924907684,1e-05
0.12717388570308685,0.00033157659345306456,0.0014343449147418141,0.4361325204372406,0.06460998207330704,0.1220945194363594,0.00023733961279504,0.0013927891850471497,0.4177303612232208,0.06304934620857239,1e-05
0.12716960906982422,0.00033137897844426334,0.001434247475117445,0.4361180365085602,0.06460804492235184,0.12208927422761917,0.0002372256712988019,0.001392691396176815,0.4177115857601166,0.0630476251244545,1e-05
0.1271653026342392,0.0003311736218165606,0.0014341716887429357,0.43610310554504395,0.06460650265216827,0.12208400666713715,0.00023707894433755428,0.0013926054816693068,0.41769295930862427,0.06304581463336945,1e-05
0.12716110050678253,0.00033095196704380214,0.0014340872876346111,0.4360886812210083,0.06460471451282501,0.1220787987112999,0.0002369433786952868,0.0013925028033554554,0.4176742434501648,0.06304426491260529,1e-05
